cur-name-th,faculty_name_th,course_code,th-abbr,course_name_th,course_name_en,course_type,course_credit,lect_hours,practice_hours,self_study_hours,course_description_th,course_description_en,prerequisite_courses
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 304,วด.304,ปฏิบัติการวิเคราะหBโครงสรFางทางจุลภาค 1,Microstructure Analysis Laboratory,วิชา,0.0,0.0,3.0,0,ปฏิบัติการเกี่ยวกับการวัดสมบัติทางกายภาพของวัสดุ การเตรียมชิ้นงานตัวอยHาง สำหรับการ ตรวจสอบโครงสรFางจุลภาคของวัสดุดFวยกลFองจุลทรรศนBแบบแสง,Laboratories involving the measurements of physical properties of materials; preparing samples for microstructural characterization by using optical microscope.,['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 305,วด.305,ปฏิบัติการหาลักษณะเฉพาะวัสดุ 1,Materials Characterization Laboratory,วิชา,1.0,0.0,3.0,0,ปฏิบัติการเกี่ยวกับเทคนิคตHาง ๆ ของการหาลักษณะเฉพาะของวัสดุ,Laboratories involving various techniques of the characterization of materials.,['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 310,วด.310,โลหะและการประยุกตB,Metals and Their Applications,วิชา,3.0,3.0,0.0,6,การแข็งตัวของโลหะ การแข็งของผลึกเดี่ยว สารละลายเชิงโลหะแข็ง ความไมHสมบูรณBของผลึก กระบวนการผลิตโลหะและอัลลอยสB พฤติกรรมเชิงกลของโลหะ การแตกรFาวของโลหะ การกัดกรHอนของโลหะ และการป‘องกัน การปรับปรุงพื้นผิวของโลหะ การประยุกตBและกรณีศึกษาทางโลหะ,"Solidification of metals, solidification of single crystals, metallic solid solutions, crystalline imperfections, the processing of metals and alloys, mechanical behaviour of metals, fracture of metals, corrosion and protection, surface modification of metals application and case studies of metals.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 320,วด.320,สมบัติทางความรFอนและวัสดุทนไฟ,Thermal Properties and Refractory Materials,วิชา,2.0,2.0,0.0,4,ความจุความรFอน การขยายตัวของผลึก การขยายตัว กระบวนการนาความรFอนของวัสดุ การ ทดสอบสมบัติของ ประเภทและสมบัติของวัสดุทนไฟ,"Heat capacity, thermal expansion, thermal conductivity of materials, refractories testing, types and properties of refractories.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 396,วด.396,การฝึกงาน 1,Training,วิชา,1.0,0.0,0.0,0,นักศึกษาต้องฝึกงานในภาคฤดูร้อนในหน่วยงานหรือโรงงานที่สาขาวิชาฯ เห็นชอบ เป็นเวลาไม่น้อยกว่า 300 ชั่วโมง เพื่อให้นักศึกษาได้ฝึกปฏิบัติงานจริงและได้รับประสบการณ์จากการฝึกงาน นักศึกษาต้องส่งรายงานหรือสอบปากเปล่าหลังสิ้นสุดการฝึกงานแล้ว วัดผลด้วยระดับ S หรือ U,A summer training in an appropriate organization or a factory approved by the Division of Materials and Textile Technology. A minimum of 300 hours is required for each student in the training. Students will participate in relevant practical works and gain hands on experiences in real situations. Assessment: each student is required to submit a written report on the acquired training and gives an oral presentation. Grades: S or U.,['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 402,วด.402,สมบัติทางไฟฟ‘าและแมHเหล็กของวัสดุ,Electrical and Magnetic Properties of Materials,วิชา,3.0,3.0,0.0,6,พฤติกรรมของอิเล็กตรอนในของแข็ง สภาพนาไฟฟ‘าและสภาพตFานทานไฟฟ‘าของโลหะ สภาพนา ไฟฟ‘าแบบอิออน สภาพนายิ่งยวด สารกึ่งตัวนำ สมบัติทางไดอิเล็กตริก ฉนวน สารพีโซอิเล็กตริก อิเล็กโตรสตริก ชัน สารเฟรBโรอิเล็กตริก สมบัติทางแมHเหล็กของวัสดุ โครงสรFางโดเมน วงฮิสเตอรีซีส กราฟระหวHางแม็กเนไตเซ ชันและสนาม อุณหภูมิคูรียB สารแมHเหล็กเฟอรBไรทB สารแมHเหล็กเฟอรBโร,"Behavior of electrons in solids, electrical conductivity and resistivity of metals, ionic conductivity, superconductivity, semiconductors, dielectric properties, insulators, piezoelectrics, electrostrictions, ferroelectrics, magnetic properties of materials, domain structure, hysteresis loop, graphs of magnetization and field, Curie temperature, ferrites, ferromagnetic materials.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 441,วด.441,อิเล็กโตรเซรามิก,Electroceramics,วิชาบังคับ,3.0,3.0,0.0,6,วิทยาการพื้นฐานเกี่ยวกับของแข็ง การผลิตวัสดุเซรามิก ไดอิเล็กตริกและฉนวน พีโซอิเล็กตริกเซรามิก วัสดุเฟอรโรอิเล็กตริก วัสดุไพโรอิเล็กตริก ตัวนำเซรามิก อุปกรณ์ไมโครอิเล็กทรอนิกส์ อิเล็กโตรออปติกเซรามิก เซรามิกแม่เหล็ก และการประยุกต์,"Elementary solid state science, the fabrication of ceramics, dielectrics and insulators, piezoelectric ceramics, ferroelectric materials, pyroelectric materials, ceramic conductors, microelectronics devices, electro-optic ceramics, magnetic ceramics, and applications.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 491,วด.491,ระเบียบวิธีวิจัย 1,Research Method,วิชา,0.0,0.0,3.0,0,แนะนำพื้นฐานการทำวิจัยทำงดFานวัสดุศาสตรB การสืบคFนขFอมูลสำหรับการวิจัย การเขียนขFอเสนอ โครงการ การวางแผนการวิจัย การเขียนรายงานวิจัย การนำเสนองานวิจัย,"Provide a guide to basic research methods in materials science, data investigation for research, proposal preparation, research planning, research report writing and research presentation.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 492,วด.492,โครงงานพิเศษ 2,Special Project,วิชาบังคับ,0.0,0.0,6.0,0,โครงงานของนักศึกษาแต่ละคนจะเกี่ยวข้องกับการศึกษาและวิจัยทางด้านวัสดุศาสตร์ และอยู่ภายใต้การควบคุมดูแลโดยอาจารย์,"A student project involving a study and research in a field of materials science, and under a supervision of a member of the departmental staff.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR495,วด.495,สัมมนา 1,Seminar,วิชาบังคับ,0.0,0.0,3.0,0,หัวข้อการสัมมนาครอบคลุมเนื้อหาวิชาทางด้านวัสดุศาสตร์ นักศึกษาต้องเสนอหัวข้อสัมมนาที่เหมาะสมและผ่านการเห็นชอบจากกรรมการสอบ เพื่อบรรยายในที่สัมมนาตามเวลาที่สาขาวิชาฯ กำหนด,"Seminar topics include subject matters in materials science. Students are required to offer appropriate seminar topics. Upon the approval of the department, each student is required to give a lecture and submit a report on the approved topic.",['MR200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 306,วด.306,การกัดกร่อนและการเสื่อมของวัสดุ,Corrosion and Degradation of Materials,วิชา,3.0,3.0,0.0,6,การกัดกร่อนของโลหะ การพิจารณาเชิงอิเล็กโตรเคมีอัตราการกัดกร่อน แพสสิวิตีอิทธิพลของ สภาพแวดล้อม รูปแบบของการกัดกร่อน การป้องกันการกัดกร่อน ปฏิกิริยาออกซิเดชัน การกัดกร่อนของ วัสดุเซรามิก การเสื่อมของพอลิเมอร์ สเวลลิงและดิสโซลูชัน พันธะและรัปเจอร เวเธอริง,"Corrosion of metals, electrochemical considerations, corrosion rates, passivity, environmental effects, form of corrosion, corrosion prevention, oxidation reaction, corrosion of ceramic materials, degradation of polymers, swelling and dissolution, bond and rupture, weathering.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 307,วด.307,ซินโครตรอนและการประยุกตBในทางวัสดุศาสตรB,Synchrotron and Applications in Materials Science,วิชา,3.0,3.0,0.0,6,เครื่องกำเนิดแสงซินโครตรอน อุปกรณBแทรก ระบบลำเลียงแสงและสถานีทดลอง ฟ|สิกสBของ ซินโครตรอน อันตรกิริยาของรังสีเอกซBกับสสาร และการประยุกตBในทางวัสดุศาสตรB,"Synchrotron light source, Insertion Devices, Optical system and Beamlines, Synchrotron physics, interaction of x-ray with matter, and applications in materials science",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 316,วด.316,การผลิตอลูมิเนียมและการประยุกตB,Aluminium Productions and its Applications,วิชา,3.0,3.0,0.0,6,โลหะวิทยาของอลูมิเนียม การผลิตอลูมิเนียมขั้นปฐมภูมิและทุติยภูมิการหลHออลูมิเนียมและ การควบคุมคุณภาพ การกัดกรHอนและการป‘องกันการกัดกรHอนในอลูมิเนียม การขึ้นรูปอลูมิเนียมแผHน การ ประยุกตBใชFอลูมิเนียมผสม,"Metallurgy of aluminium Primary and secondary aluminium processing, Aluminium casting and quality issues, Corrosion and corrosion protection of aluminium, Aluminium sheet fabrication, Application of modern aluminium alloy",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 326,วด.326,วิทยาการและเทคโนโลยีแก้ว,Glass Science and Technology,วิชา,3.0,3.0,0.0,6,การเกิดแก้ว โครงสร้างของแก้ว องค์ประกอบทางเคมีของแก้ว สมบัติทางกายภาพและความหนืดของแก้ว การผลิตแก้วชนิดต่างๆ แก้วเซรามิก และการนำไปใช้ประโยชน์,"Glass formation, glass structures, glass chemistry, physical properties and viscosity of glass, manufacture of various types of glass, glass-ceramics and their applications.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 336,วด.336,การสังเคราะหBและสมบัติของพอลิเมอรB,Synthesis and Properties of Polymers,วิชา,3.0,3.0,0.0,6,ประเภทและกลไกของกระบวนการที่ใชFในการสังเคราะหBพอลิเมอรB พอลิเมอรBไรเซชันแบบ ควบแนHน และแบบเดิม ทั้งในกรณีการเตรียมพอลิเมอรBเดี่ยว และพอลิเมอรBรHวม สารเคมี และภาวะที่ใชFใน การสังเคราะหB สารเติมแตHงที่ใชF การผลิตพอลิเมอรBที่สำคัญทางการคFา ในระดับอุตสาหกรรม คุณสมบัติ พื้นฐาน และการประยุกตBใชF,"Types and mechanisms of polymerizations; Condensation and addition polymerizations, Preparation of homopolymers and copolymers, Chemicals and conditions used, Additives, Manufacture of commercially most important polymers in industry, Principle properties and their applications.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 337,วด.337,วิศวกรรมศาสตร์พอลิเมอร์,Polymer Engineering,วิชา,3.0,3.0,0.0,6,สมบัติเชิงกลของวัสดุพอลิเมอร์ การเสียรูปและการแตกหักของพอลิเมอร์ การวัดค่า ความเค้น ความเครียด การยืดออก คุณสมบัติทางไฟฟ้าของพอลิเมอร์ พอลิเมอร์ที่นาไฟฟ้าได้ พอลิเมอร์เสริมแรง พอลิเมอร์ชนิดผสม พอลิเมอร์ชนิดหลายตัวร่วม,"Mechanical properties of polymeric materials, Polymer deformation and fracture, Stress, strain and elongation determination, Electrical properties of polymers, Conductive and conducting polymers, Reinforced polymers, Polymer blends and composites, Multi-component polymers.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 346,วด.346,กระบวนการผลิตเหล็กแบบยั่งยืน,Sustainable Steelmaking Process,วิชา,3.0,3.0,0.0,6,กระบวนการผลิตเหล็กแบบเตาอารBคไฟฟ‘า ปฏิกิริยาระหวHางตะกรันและคารBบอนที่อุณหภูมิ สูง ปรากฏการณBการเกิดโฟมตะกรัน ปฏิกิริยาลดเหล็กออกไซดBในตะกรัน ปฏิกิริยาระหวHางเหล็กเหลวและ คารBบอน การละลายของคารBบอนในเหล็กเหลว ปฏิกิริยาที่บริเวณรอยตHอระหวHาง คารBบอนกับเหล็กเหลว งานวิจัยและเทคโนโลยีใหมHเกี่ยวกับกระบวนการผลิตเหล็กที่เป˜นมิตรกับสิ่งแวดลFอม ลดตFนทุนและลดการใชF พลังงาน,"Electric arc furnace (EAF) steelmaking, high temperature slag/carbon interactions, slag foaming practice, reduction of iron oxides in slag, high temperature liquid iron/carbon interactions, dissolution of carbon into liquid iron, interfacial phenomena between liquid iron and carbon, reductions of cost and energy consumption and environmentally friendly novel research and technology in steelmaking process.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 347,วด.347,การหาโครงสร้างด้วยการเลี้ยวรังสีเอกซเรย์ผ่านผลึกเดี่ยว,Structure Determination by Single Crystal X-ray Diffraction,วิชา,3.0,3.0,0.0,6,พื้นฐานเกี่ยวกับผลึกและรังสีเอกซเรย์ การตกผลึกเดี่ยว การเก็บข้อมูล การหาโครงสร้างเคมี การวิเคราะห์อันตรกิริยาระหว่างโมเลกุล การเตรียมไฟล์ข้อมูลสำหรับตีพิมพ์,"Introduction to crystalline solids and X-ray, crystal growths, data collection, crystal structure determination, intermolecular interactions analyses, preparation file for publications",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 348,วด.348,วัสดุรูพรุนนาโน,Nanoporous Materials,วิชาบังคับ,3.0,3.0,0.0,6,หลักการพื้นฐาน เอกลักษณBเฉพาะ โครงสรFาง วิธีการเตรียม และการประยุกตBใชFในการดูดซับ การเก็บกัก และการคัดแยกแก¥สและโมเลกุลของสารเคมีของวัสดุรูพรุนนาโนซีโอไลตB ถHานกัมมันตB และ สารประกอบโครงตาขHายโลหะ-อินทรียB,"Basic principle, characteristics, structures, preparation routes, and applications in gas and molecules adsorption, storage and separation of nanoporous zeolites, activated carbon, and metal-organic frameworks, characterization of nanoporous materials by various analytical methods",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 349,วด.349,โคออรBดิเนชันพอลิเมอรBเบื้องตFน,Basic of Coordination Polymers,วิชา,3.0,3.0,0.0,6,หลักการออกแบบและการวิศวกรรมผลึก วิธีการสังเคราะหB การพิสูจนBเอกลักษณB และการ ประยุกตBใชFงานดFานตHางๆ ของสารประกอบโคออรBดิเนชันพอลิเมอรB,"Basic principle of rational design and crystal engineering, synthetic methods, characterization and applications in various fields of coordination polymer compounds.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 416,วด.416,โลหะผสมเชิงวิศวกรรม,Engineering Alloys,วิชา,3.0,3.0,0.0,6,เหล็กเจือคารBบอน เหล็กกลFาคารBบอน เหล็กกลFาเจือ เหล็กกลFาไรFสนิม เหล็กกลFาเครื่องมือ เหล็กหลHอ ทองแดงเจือ ไทเทเนียมเจือ นิคเกิล-โคบอลทBเจือ โลหะทนความรFอน การชุบแข็งและการ ปรับปรุงพื้นผิวของโลหะ,"Iron-Carbon alloy, Carbon steels, Alloy steels, Stainless steels, Tool steels, Cast Irons, Copper Alloys, Titanium alloys, Nickel-Cobalt alloys, Refractory metals and alloys, Surface hardening and surface modification of metals.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 426,วด.426,กระบวนการเซรามิกขั้นสูง,Advanced Ceramic Processing,วิชา,3.0,3.0,0.0,6,วิทยาการของวัสดุผงละเอียด วัสดุแขวนลอยและการหาลักษณะเฉพาะ การผลิตวัสดุผง ละเอียด วัตถุดิบ การเผา ปฏิกิริยาในสภาวะของแข็ง การบดผสม การอัดขึ้นรูป การแต่งรูป เอกซทรูชัน สลิปคาสติง อินเจ็กชันโมลดิง การทำแห้งและไล่สารยึดเหนี่ยว ซินเตอริง เทคโนโลยีโซลเจล,"Science of powders, colloids, characterization. Powder production: natural raw materials, calcination, solid state reaction. Consolidation and shaping, pressing, extrusion, slip casting, injection molding. Drying and binder removal, sintering, sol-gel technology.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 427,วด. 427,เซรามิกเพียโซอิเล็กทริก,Piezoelectric Ceramics,วิชา,3.0,3.0,0.0,6,ปรากฏการณBเพียโซอิเล็กทริก ตัวแปรทางเพียโซอิเล็กทริก ประเภทของเซรามิกเพียโซอิเล็กท ริก การเตรียมและการวัดสมบัติเซรามิกเพียโซอิเล็กทริก กลยุทธBในการเพิ่มสมบัติ และการประยุกตBใชFเซรา มิกเพียโซอิเล็กทริก,"Piezoelectric effects, piezoelectric parameters, types of piezoelectric ceramics, preparation and measurement of piezoelectric ceramics, strategies for property enhancement, and applications of piezoelectric ceramics",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 436,วด.436,ฟิสิกส์ของพอลิเมอร์,Polymer Physics,วิชา,3.0,3.0,0.0,6,ทฤษฎีเกี่ยวกับพอลิเมอร์หลอมเหลว และสารละลาย โครงสร้างทางเคมีและการจัดเรียงตัว ของอะตอมบนสายโซ่พอลิเมอร์ ขนาดและมวลโมเลกุล ผลึกและสัณฐานของพอลิเมอร์ การวัดสถานะความเป็นผลึก จลศาสตร์การเกิดผลึก จุดหลอมเหลว และอุณหภูมิสถานะคล้ายแก้ว เทอร์โมไดนามิกของยาง เทอร์โมไดนามิกส์ของพอลิเมอร์ผสม และสารละลายพอลิเมอร์ แผนภูมิสถานะ เครือข่าย พอลิเมอร์ และการเกิดเจล,"Theories of polymer melts and solutions, Chemical structure, conformation and configuration of polymers, Size and molecular weight, Crystallization and morphology, Measurement of crystallinity, Kinetics of crystallization, Melting point and glass transition temperature, Thermodynamics of rubber, Thermodynamics of Blends and Solutions, Phase diagram, Polymer networks and gelation.",['MR 231']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 437,วด.437,กระแสศาสตรBของพอลิเมอรB,Rheology of Polymeric Fluids,วิชา,3.0,3.0,0.0,9,ของไหลแบบนิวโทเนียนและนันนิวโทเนียน คุณสมบัติการไหลของพอลิเมอรB การไหลโดยแรง เฉือนและแรงดึง คุณสมบัติทางวิสโคอิลาสติค ดัชนีการไหลของพอลิเมอรBหลอมเหลว ปœจจัยที่มีผลตHอการ ไหล ความสัมพันธBระหวHางโครงสรFางโมเลกุลของพอลิเมอรBกับสมบัติการไหล เครื่องมือและวิธีที่ใชFในการวัด คุณสมบัติการไหล การไหลกับการขึ้นรูปวัสดุพอลิเมอรB,"Newtonian and non-Newtonian fluids, Rheological properties of polymer, Simple shear flow and elongational flow, Viscoelastic properties, Melt-flow index, Factors affecting flow behaviors, Relationship between polymer structure and rheological properties, Instruments and methods used in rheology, Applications of rheology in polymer processing.",['MR 231']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 447,วด.447,นาโนเทคโนโลยี,Nanotechnology,วิชาบังคับ,3.0,3.0,0.0,6,ความรูFพื้นฐานและความสำคัญของนาโนเทคโนโลยีการเตรียมและใชFงานของวัสดุนาโนและ โครงสรFางนาโน เชHน อนุภาคนาโน ควอนตัมด็อท ทHอนำโนคารBบอน ฟ|ลBมชั้นเดี่ยวระดับโมเลกุล และโพลิ เมอรBรHวมแบบกลุHม งานประยุกตBที่ใชFนาโนเทคโนโลยีในทางเคมีชีววิทยา ฟ|สิกสB วิศวกรรม เกษตร และ การแพทยB ทิศทางของนาโนเทคโนโลยีในอนาคต,"Basic concepts and significance of nanotechnology, Preparation and uses of nanomaterials and nanostructures such as nanoparticles, quantum dots, carbon nanotubes, molecular monolayer, block copolymers, Applications of nanotechnology in chemistry, biology, physics, engineering, agriculture, and medicine, Trends of nanotechnology in the future.",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,CM216,คม.216,เคมีอนินทรียB,Inorganic Chemistry,วิชาบังคับ,3.0,3.0,0.0,6,โครงสรFางของอะตอมและโมเลกุล เคมีของของแข็ง เคมีของสารละลาย เคมีของธาตุหมูHหลัก และ ธาตุทรานซิชันโดยทั่วไป สารประกอบโคออดิเนชัน,"Structure of Atoms and Molecules, Solid State Chemistry, Solution Chemistry, General Chemistry of Main Group and Transition Elements, Coordination Compounds",['SC122']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,CM236,คม.236,เคมีเชิงฟิสิกส์ B,Physical Chemistry,วิชาบังคับ,3.0,3.0,0.0,6,แก๊สอุดมคติและแก๊สจริง กฎของอุณหพลศาสตร์ อุณหเคมี พลังงานอิสระ ศักย์เคมี ปริมาณพาเชียลโมลาร์ เฟสและกฎของเฟส แผนภาพเฟส อุณหพลศาสตร์ในของผสม สมบัติคอลลิเกทีฟ แอคติวิตี้ สมดุลเคมี เคมีไฟฟ้าแบบสมดุล ทฤษฎีจลน์ของแก๊ส กฎการกระจายของแมกซเวลล์ ปรากฏการณ์การขนส่ง จลนพลศาสตร์ สมการอัตราและกลไกการเกิดปฏิกิริยา การเร่งปฏิกิริยาเคมี และจลนพลศาสตร์ของเอนไซม์,"Ideal and Real Gases, Law of Thermodynamics, Thermochemistry, Free Energy, Chemical Potential, Partial Molar Quantities, Phase Equilibria, Phase Diagrams, Thermodynamics of Mixing, Colligative Properties, Activities, Chemical Equilibrium, Equilibrium Electrochemistry, Kinetic Theory of Gas, Maxwell’s Distribution Law, Transport Phenomena, Chemical Kinetics, Rate Equations and Mechanism of Chemical Reactions, Reaction Catalysis and Enzyme Kinetics.",['SC122']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 208,วด. 208,วัสดุและความยั่งยืน,Materials and Sustainability,วิชา,3.0,3.0,0.0,6,ทรัพยากรทางวัสดุ ความสำคัญของการออกแบบและพัฒนาวัสดุเพื่อความยั่งยืน การประเมินวัฏ จักรชีวิตผลิตภัณฑB กลยุทธBสำหรับการลดผลกระทบทางสิ่งแวดลFอม ตัวอยHางของวัสดุยั่งยืน และการนำขยะมาใชF ประโยชนB,"Materials resources, importance of materials design and development for sustainability, product life cycle assessment, strategies for reducing environmental impacts, examples of sustainable materials and waste utilization",[]
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 338,วด.338,นวัตกรรมและการอุตสาหกรรมพอลิเมอรBชีวภาพ สำหรับ 3,Biopolymer Innovation and Manufacturing for BCG economy,วิชา,3.0,3.0,0.0,6,หลักการของบีซีจี (เศรษฐกิจชีวภาพ เศรษฐกิจหมุนเวียน และเศรษฐกิจสีเขียว) เทคโนโลยีพอลิ เมอรBชีวภาพขั้นสูง พอลิเมอรBชีวภาพอัจฉริยะ นวัตกรรมในอุตสาหกรรมพอลิเมอรBชีวภาพ หลักการ และการ จัดการการผลิตในอุตสาหกรรมพอลิเมอรBชีวภาพ กระบวนการพัฒนานวัตกรรม เศรษฐศาสตรB สมัยใหมHแผน ธุรกิจการศึกษาดูงานอุตสาหกรรมพอลิเมอรBชีวภาพ การนำเสนอนวัตกรรมสำหรับโรงงานที่คัดเลือก,"Principles of BCG (bio economy, circular economy, and green economy); Advanced biopolymer technology; smart biopolymers, and innovation in biopolymer industry; principle of biopolymer manufacturing and management; innovation development process; new economy; business plan; biopolymer industry visiting; proposal of innovation for the selected industry",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 339,วด.339,เทคโนโลยียาง,Rubber Technology,วิชา,3.0,3.0,0.0,6,ทฤษฎีพื้นฐาน เกี่ยวกับกระบวนการแปรรูปยาง การออกสูตรยาง การพัฒนาสูตรยาง การเตรียมยาง คอมปาวดB การขขึ้นรูปยาง ปœจจัยที่มีผลตHอกระบวนการขึ้นรูปยาง การ ควบคุมตัวแปรในกระบวนการขึ้นรูปยาง การคำ นวณราคาและตัวแปรที่เกี่ยวขFองกับการขึ้นรูปยาง สมบัติทางกายภาพ สมบัติทางเคมีสมบัติเชิงกล สารเติมแตHงสำหรับยาง ความสัมพันธBระหวHางโครงสรFางและสมบัติของยาง กระบวนการทดสอบสมบัติของยาง,"Lectures on rubber processing, rubber compound design, rubber compound preparation, rubber processing techniques, factors of rubber processing control, cost estimation for rubber processing, physical properties, chemical properties, mechanical properties and application of natural rubber and synthetic rubbers. Rubber processing techniques, rubber additives Relationship between structure and properties of rubber, rubber properties testing",['MR 200']
หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,MR 341,วด.341,สารเติมแต่งสำหรับอุตสาหกรรมพลาสติก,Additives for Plastic Manufacturing,วิชา,3.0,3.0,0.0,6,หลักทั่วไปในการดัดแปรและปรับปรุงคุณภาพของพอลิเมอร์ การใช้สารตัวเติมเพื่อเสริมแรงพอลิเมอร์ สมบัติของสารเติมแต่งชนิดต่างๆ การเลือกใช้สารเติมแต่งให้เหมาะสมกับการนำไปใช้งานของพลาสติก การผสมพอลิเมอร์กับสารเติมแต่ง และวิธีการทดสอบประสิทธิภาพของสารเติมแต่ง,"Principles on the modification and qualitative development of polymer, applying additive for reinforcing polymer, properties of additives, choosing the appropriate additives for plastic applications, mixing polymer and additives and testing of efficiency of additives",['MR 200']
