curr_id,cur_name_th,faculty_name_th,career
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการเกี่ยวกับสินค้าในชุมชน
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการอุตสาหกรรมวัฒนธรรม
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบนวัตกรรมสังคม (Social Innovation Designer)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบผลิตภัณฑ์ (Product Designer)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบบริการ (Service Designer)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบสื่อสาร (Communication Designer)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบเพื่อชุมชน (Community Designer)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบประสบการณ์ (Experience Designer)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักจัดการด้านการออกแบบ และนวัตกรรมสังคม (Design and Social Innovation Officer)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักพัฒนาการออกแบบในหน่วยงานภาครัฐ (Design Development Officer in Government Agencies)และนักออกแบบกิจกรรมเพื่อสังคม (Social Activity Designer)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการทางสังคมด้านการออกแบบ (Social Entrepreneur in Design)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการธุรกิจด้านการออกแบบ (Design Business Entrepreneur)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประสานงานด้านการออกแบบ (Design Coordinator)
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักวิจัย-วิชาการออกแบบผลิตภัณฑ์
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,บุคลากรทางการศึกษาด้านศิลปะออกแบบ
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบผลิตภัณฑ์หัตถอุตสาหกรรม
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบผลิตภัณฑ์อุตสาหกรรม
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบผลิตภัณฑ์เครื่องเรือน
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบกราฟิก เลขนภัณฑ์บรรจุภัณฑ์
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบศิลปะและผลิตภัณฑ์เซรามิกส์
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักออกแบบนิทรรศการและบริเวณจัดแสดง
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักพัฒนาผลิตภัณฑ์ชุมชน-วิสาหกิจชุมชน
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,นักจัดการบริหารงานออกแบบ และนักออกแบบอิสระ
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,ผู้ประกอบการงานออกแบบ
25520051102782,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาสหวิทยาการ,วิทยาลัยสหวิทยาการ,อาชีพอื่น ๆ ที่เกี่ยวข้องกับการออกแบบ
25550051100164,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,นักพัฒนาสังคม
25550051100164,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,นักการเมือง
25550051100164,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,ปลัดอำเภอ
25550051100164,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,นักวิชาการศึกษา
25550051100164,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,นักการทูต และเจ้าหน้าที่ในองค์กรระหว่างประเทศ
25550051100164,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,เจ้าหน้าที่บุคคล
25550051100164,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,ผู้สื่อข่าว
25550051100164,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,นักธุรกิจ
25550051100164,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,นักวิชาการและนักวิจัย
25550051100164,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,เจ้าของกิจการและอาชีพอิสระอื่นๆ
,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,-นักพัฒนาสังคมหน่วยงานภาครัฐ องค์กรพัฒนาเอกชน และหน่วยงานเอกชน/ธุรกิจ
,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,-นักขับเคลื่อนสังคมในองค์กรระหว่างประเทศ
,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,-นักการเมืองระดับท้องถิ่น และระดับชาติ
,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,-นักพัฒนาทรัพยากรมนุษย์
,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,-นักวิเคราะห์ตลาด นักการตลาด
,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,-ผู้ประกอบการ
,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,-นักเขียน สื่อมวลชน
,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,-บุคลากรในสายงานปกครอง เช่น เจ้าหน้าที่วิเคราะห์แผนและนโยบาย ปลัดอำเภอ
,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,-บุคลากรในสายงานการระหว่างประเทศ เช่น เจ้าหน้าที่ในกระทรวงการต่างประเทศ
,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาปรัชญา การเมือง และเศรษฐศาสตร์,วิทยาลัยสหวิทยาการ,-บุคลากรในสายงานวิชาการและบริหารการศึกษา เช่น นักวิจัย อาจารย์ นักวิชาการศึกษา
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,ผู้อำนวยการผลิต (Producer)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,ผู้อำนวยการบริหาร (Executive Director/Managing Director)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,ผู้กำกับศิลป์ (Artistic Director)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,ผู้กำกับการแสดง (Director)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,ผู้ช่วยผู้กำกับการแสดง (Assistant Director)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,ผู้เขียนบทละคอน (Playwright)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,"นักออกแบบกิจกรรมในการใช้ละคอนประยุกต์ (Creative Designer/Facilitator
for Applied Theatre)"
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,นักออกแบบฉากและเวทีสำหรับการแสดง (Set Designer)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,นักออกแบบเครื่องแต่งกายสำหรับการแสดง (Costume Designer)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,ศิลปินสร้างสรรค์งานแต่งหน้า (Make up Artsist)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,ผู้ออกแบบภาพลักษณ์ (Stylist)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,ผู้จัดการเวที (Stage Manager)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,ผู้จัดการงานอีเว้นท์ (Event Organizer)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,นักแสดง (Actor)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,ผู้ฝึกหัดนักแสดง (Acting Coach)
25410051100192,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาการละคอน,คณะศิลปกรรมศาสตร์,ครู/อาจารย์/ผู้สอนด้านการละคอน (Teacher/Performance Instructor)
25400051100112,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาศิลปะการออกแบบพัสตราภรณ์,คณะศิลปกรรมศาสตร์,นักออกแบบสิ่งทอและแฟชั่น
25400051100112,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาศิลปะการออกแบบพัสตราภรณ์,คณะศิลปกรรมศาสตร์,นักจัดการสินค้าสิ่งทอและแฟชั่น
25400051100112,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาศิลปะการออกแบบพัสตราภรณ์,คณะศิลปกรรมศาสตร์,ผู้ประกอบการในการผลิตและจำหน่ายงานประเภทสิ่งทอและแฟชั่น
25400051100112,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาศิลปะการออกแบบพัสตราภรณ์,คณะศิลปกรรมศาสตร์,นักพัฒนาผลิตภัณฑ์
25400051100112,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาศิลปะการออกแบบพัสตราภรณ์,คณะศิลปกรรมศาสตร์,นักวิชาการทางด้านการออกแบบสิ่งทอและแฟชั่น
25400051100112,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาศิลปะการออกแบบพัสตราภรณ์,คณะศิลปกรรมศาสตร์,ผู้ออกแบบรูปแบบการแต่งกาย (stylist)
25400051100112,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาศิลปะการออกแบบพัสตราภรณ์,คณะศิลปกรรมศาสตร์,นักออกแบบในสาขาที่เกี่ยวข้อง
25400051100393,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาฟิสิกส์อิเล็กทรอนิกส์,คณะวิทยาศาสตร์และเทคโนโลยี,ประกอบอาชีพเป็นนักวิทยาศาสตร์ นักวิจัย นักวิชาการ บุคลากรทางการศึกษา ในหน่วยงานของรัฐ รัฐวิสาหกิจ หรือหน่วยงานด้านอุตสาหกรรมของภาคเอกชน รวมทั้งเป็นผู้ประกอบการทางด้านวิทยาศาสตร์และเทคโนโลยี หรือบุคคลที่มีศักยภาพทางวิชาการด้านฟิสิกส์สำหรับศึกษาต่อในขั้นสูง
25480051100414,ศิลปกรรมศาสตรบัณฑิต สาขาวิชาออกแบบหัตถอุตสาหกรรม,คณะศิลปกรรมศาสตร์,นักออกแบบผลิตภัณฑ์หัตถอุตสาหกรรม
25480051100414,ศิลปกรรมศาสตรบัณฑิต สาขาวิชาออกแบบหัตถอุตสาหกรรม,คณะศิลปกรรมศาสตร์,นักออกแบบผลิตภัณฑ์อุตสาหกรรม
25480051100414,ศิลปกรรมศาสตรบัณฑิต สาขาวิชาออกแบบหัตถอุตสาหกรรม,คณะศิลปกรรมศาสตร์,นักออกแบบผลิตภัณฑ์เครื่องเรือน
25480051100414,ศิลปกรรมศาสตรบัณฑิต สาขาวิชาออกแบบหัตถอุตสาหกรรม,คณะศิลปกรรมศาสตร์,นักออกแบบกราฟฟิก เลขนภัณฑ์ บรรจุภัณฑ์
25480051100414,ศิลปกรรมศาสตรบัณฑิต สาขาวิชาออกแบบหัตถอุตสาหกรรม,คณะศิลปกรรมศาสตร์,นักออกแบบศิลปะและผลิตภัณฑ์เซรามิกส์
25480051100414,ศิลปกรรมศาสตรบัณฑิต สาขาวิชาออกแบบหัตถอุตสาหกรรม,คณะศิลปกรรมศาสตร์,นักออกแบบนิทรรศการและบริเวณจัดแสดง
25480051100414,ศิลปกรรมศาสตรบัณฑิต สาขาวิชาออกแบบหัตถอุตสาหกรรม,คณะศิลปกรรมศาสตร์,นักพัฒนาผลิตภัณฑ์ชุมชน-วิสาหกิจชุมชน
25480051100414,ศิลปกรรมศาสตรบัณฑิต สาขาวิชาออกแบบหัตถอุตสาหกรรม,คณะศิลปกรรมศาสตร์,นักจัดการงานออกแบบ
25480051100414,ศิลปกรรมศาสตรบัณฑิต สาขาวิชาออกแบบหัตถอุตสาหกรรม,คณะศิลปกรรมศาสตร์,นักออกแบบอิสระ ผู้ประกอบการงานออกแบบ
25400051100189,หลักสูตรรัฐศาสตรบัณฑิต,คณะรัฐศาสตร์,นักการเมือง หน่วยงานราชการ ปลัดอำเภอ นักพัฒนาชุมชน นักปกครอง
25400051100189,หลักสูตรรัฐศาสตรบัณฑิต,คณะรัฐศาสตร์,นักวิชาการศึกษา
25400051100189,หลักสูตรรัฐศาสตรบัณฑิต,คณะรัฐศาสตร์,นักการทูต องค์กรระหว่างประเทศ และหน่วยงานระหว่างประเทศต่าง ๆ
25400051100189,หลักสูตรรัฐศาสตรบัณฑิต,คณะรัฐศาสตร์,นักบริหารงานทั่วไป เจ้าหน้าที่บุคคล นักธุรกิจ ผู้จัดการทั่วไป ผู้สื่อข่าว
25490051100461,"หลักสูตรวารสารศาสตรบัณฑิต สาขาวิชาสื่อศึกษา
(หลักสูตรนานาชาติ)",คณะวารสารศาสตร์และสื่อสารมวลชน,"นักวารสารศาสตร์ (ผู้สื่อข่าว, นักเขียน,นักวิจารณ์, นักวิเคราะห์, นักสร้างสรรค์เนื้อหา)"
25490051100461,"หลักสูตรวารสารศาสตรบัณฑิต สาขาวิชาสื่อศึกษา
(หลักสูตรนานาชาติ)",คณะวารสารศาสตร์และสื่อสารมวลชน,บรรณาธิการและกองบรรณาธิการข่าว
25490051100461,"หลักสูตรวารสารศาสตรบัณฑิต สาขาวิชาสื่อศึกษา
(หลักสูตรนานาชาติ)",คณะวารสารศาสตร์และสื่อสารมวลชน,ผู้ผลิตสื่อ ผู้ประกอบการสื่อ
25490051100461,"หลักสูตรวารสารศาสตรบัณฑิต สาขาวิชาสื่อศึกษา
(หลักสูตรนานาชาติ)",คณะวารสารศาสตร์และสื่อสารมวลชน,"นักการสื่อสารที่สามารถทำงานให้องค์กรต่างๆ เช่น องค์กรภาครัฐ ภาคเอกเชน
NGO และ องค์กรระหว่างประเทศ"
25400051100101,หลักสูตรวารสารศาสตรบัณฑิต,คณะวารสารศาสตร์และสื่อสารมวลชน,นักข่าว นักเขียน นักวิจารณ์ นักสร้างสรรค์เนื้อหา
25400051100101,หลักสูตรวารสารศาสตรบัณฑิต,คณะวารสารศาสตร์และสื่อสารมวลชน,งานบรรณาธิการ การพิมพ์ และการออกแบบสิ่งพิมพ์
25400051100101,หลักสูตรวารสารศาสตรบัณฑิต,คณะวารสารศาสตร์และสื่อสารมวลชน,ผู้ผลิตรายการ ผู้ผลิตเนื้อหาสำหรับสื่อวิทยุ โทรทัศน์ดิจิทัล และสตรีมมิ่ง
25400051100101,หลักสูตรวารสารศาสตรบัณฑิต,คณะวารสารศาสตร์และสื่อสารมวลชน,เจ้าหน้าที่ด้านสื่อสารในองค์กรของรัฐและเอกชน
25400051100101,หลักสูตรวารสารศาสตรบัณฑิต,คณะวารสารศาสตร์และสื่อสารมวลชน,เจ้าของธุรกิจที่เกี่ยวข้องกับสื่อขนาดเล็กและผู้ประกอบการสังคมด้านงานสื่อและการสื่อสาร
25400051100101,หลักสูตรวารสารศาสตรบัณฑิต,คณะวารสารศาสตร์และสื่อสารมวลชน,นักโฆษณา และนักสื่อสารการตลาด
25400051100101,หลักสูตรวารสารศาสตรบัณฑิต,คณะวารสารศาสตร์และสื่อสารมวลชน,นักวิจัยโฆษณา
25400051100101,หลักสูตรวารสารศาสตรบัณฑิต,คณะวารสารศาสตร์และสื่อสารมวลชน,นักบริหารตราสินค้า นักออกแบบ และผลิตงานโฆษณา
25400051100101,หลักสูตรวารสารศาสตรบัณฑิต,คณะวารสารศาสตร์และสื่อสารมวลชน,นักวางแผนกิจกรรมพิเศษทางการตลาด
25400051100101,หลักสูตรวารสารศาสตรบัณฑิต,คณะวารสารศาสตร์และสื่อสารมวลชน,ช่างภาพ
25400051100101,หลักสูตรวารสารศาสตรบัณฑิต,คณะวารสารศาสตร์และสื่อสารมวลชน,ผู้กำกับภาพยนตร์ ผู้ช่วยผู้กำกับภาพยนตร์ ประสานงานกองถ่ายภาพยนตร์
25590051100113,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาวิทยาการเรียนรู้,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,นวัตกรและผู้ประกอบการสังคม
25590051100113,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาวิทยาการเรียนรู้,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,กระบวนกรหรือวิทยากรกระบวนการ
25590051100113,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาวิทยาการเรียนรู้,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,นักเทคโนโลยีการศึกษาและการเรียนรู้
25590051100113,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาวิทยาการเรียนรู้,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,นักออกแบบสื่อการเรียนการสอน
25590051100113,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาวิทยาการเรียนรู้,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,นักออกแบบและจัดการเรียนรู้
25590051100113,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาวิทยาการเรียนรู้,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,นักวิจัยด้านการเรียนรู้และการศึกษา
25590051100113,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาวิทยาการเรียนรู้,คณะวิทยาการเรียนรู้และศึกษาศาสตร์,นักสื่อสารและประสานองค์ความรู้
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักสังคมสงเคราะห์วิชาชีพ
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักจัดการรายกรณี
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักพัฒนาสังคม
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักสวัสดิการสังคม
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักพัฒนาชุมชน
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักทัณฑวิทยา
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,พนักงานคุมประพฤติ
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,พนักงานไกล่เกลี่ยข้อพิพาท
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,พนักงานคุ้มครองสิทธิ
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,เจ้าหน้าที่พัฒนาทรัพยากรมนุษย์
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักวิเคราะห์นโยบายและแผน
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักวิชาการ
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักวิจัย
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,เจ้าหน้าที่บริหารงานทั่วไป
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,ผู้ประสานงานโครงการ
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,ผู้ประกอบการทางสังคม
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักจัดการความรู้
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,อื่น ๆ
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักสังคมสงเคราะห์วิชาชีพ
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักจัดการรายกรณี
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักพัฒนาสังคม
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักสวัสดิการสังคม
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักพัฒนาชุมชน
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักทัณฑวิทยา
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,พนักงานคุมประพฤติ
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,พนักงานไกล่เกลี่ยข้อพิพาท
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,พนักงานคุ้มครองสิทธิ
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,เจ้าหน้าที่พัฒนาทรัพยากรมนุษย์
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักวิเคราะห์นโยบายและแผน
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักวิชาการ
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักวิจัย
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,เจ้าหน้าที่บริหารงานทั่วไป
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,ผู้ประสานงานโครงการ
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,ผู้ประกอบการทางสังคม
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,นักจัดการความรู้
25400051100202,หลักสูตรสังคมสงเคราะห์ศาสตรบัณฑิต,คณะสังคมสงเคราะห์ศาสตร์,อื่น ๆ
25400051100415,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,นักวิทยาศาสตร์
25400051100415,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,นักวิจัย
25400051100415,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,นักวิชาการ
25400051100415,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวัสดุศาสตร์,คณะวิทยาศาสตร์และเทคโนโลยี,พนักงานราชการ หรือรัฐวิสาหกิจ
